"","ds","tv_S","ooh_S","print_S","facebook_I","search_clicks_P","newsletter","type","solID"
"388",2017-10-16,61518.0902517851,97259.3476878828,5922.53663812665,4476.4364980779,9083.10281487482,56906.0616664316,"adstockedMedia","1_174_1"
"389",2017-10-23,74717.275105218,72742.4320630247,1890.2034611514,6093.21527887515,8842.1361477042,57669.9344925909,"adstockedMedia","1_174_1"
"390",2017-10-30,41515.2759390889,19933.0499723474,603.266698520394,6521.5413645199,9263.25929707498,27707.027316057,"adstockedMedia","1_174_1"
"391",2017-11-06,41635.17623578,323986.367258187,23232.4463154017,4225.24117719205,9981.72713616242,36972.988078979,"adstockedMedia","1_174_1"
"392",2017-11-13,20545.3290034661,88779.495897545,7414.73681288645,8782.87893876764,829.217075524657,34120.3608768077,"adstockedMedia","1_174_1"
"393",2017-11-20,65365.6486239966,129632.630071645,3712.53455965436,4199.9046125689,68.885970229599,32984.7484679123,"adstockedMedia","1_174_1"
"394",2017-11-27,32255.3878215814,35522.2339971552,10786.6494135441,3570.25341202524,12918.0626053414,54600.0146786605,"adstockedMedia","1_174_1"
"395",2017-12-04,44840.3174082129,97576.0182930944,3442.60631913236,2366.16214270944,11712.6680570393,37871.9121261157,"adstockedMedia","1_174_1"
"396",2017-12-11,22126.9406560091,26738.0068768361,1098.72285768821,2998.90970183769,10502.2230314364,52860.5628702834,"adstockedMedia","1_174_1"
"397",2017-12-18,74667.8320372698,99168.410667743,350.662203603579,1611.39273640624,12232.4230425679,64294.447629961,"adstockedMedia","1_174_1"
"398",2017-12-25,127261.371054622,27174.3579291621,15146.3598198056,6170.03320485178,11515.7915205925,83118.2030801956,"adstockedMedia","1_174_1"
"399",2018-01-01,62798.5029519935,7446.38059529186,10125.7158446591,4466.92663017208,12609.4571467399,110705.818178246,"adstockedMedia","1_174_1"
"400",2018-01-08,30988.6019640545,5987.67448386755,3231.66648104761,6310.74064695039,12890.5901239339,118598.26902683,"adstockedMedia","1_174_1"
"401",2018-01-15,54380.9015292677,1640.75645149826,16512.0671528096,740.621639327489,12254.9667450754,57607.2025796707,"adstockedMedia","1_174_1"
"402",2018-01-22,26834.8453023659,57260.8038888531,24617.3206441386,86.9185478102645,8877.77799376882,32673.0541479222,"adstockedMedia","1_174_1"
"403",2018-01-29,38411.1452813659,15690.7383077925,7856.72550951799,10.2006659706909,9637.71412372995,26539.9311891342,"adstockedMedia","1_174_1"
"404",2018-02-05,18954.3959832554,4299.61250843622,7254.30829565232,772.030215795711,12093.1849808205,66667.3746716965,"adstockedMedia","1_174_1"
"405",2018-02-12,18518.4654808119,55363.7897932438,2315.24420810314,90.6046240878689,1004.62328280294,45941.5038090362,"adstockedMedia","1_174_1"
"406",2018-02-19,9138.13751593176,15170.9141048669,7050.34253339341,10.6332598623009,83.4575789546287,37690.6688878493,"adstockedMedia","1_174_1"
"407",2018-02-26,16865.4196735465,60328.36907453,12252.947643348,1.24790777995577,8813.06175587096,34329.4111112849,"adstockedMedia","1_174_1"
"408",2018-03-05,8322.42414472515,16531.3196357106,3910.58180977151,0.146453095987551,8707.337400436,31744.3161658054,"adstockedMedia","1_174_1"
"409",2018-03-12,57227.0437355516,95134.2172204503,21734.8792814958,0.0171875756116363,7115.35077817983,21348.2066151339,"adstockedMedia","1_174_1"
"410",2018-03-19,28239.3050238191,26068.8988827375,6936.78174671222,0.00201711512763667,6822.26971526964,21477.582752544,"adstockedMedia","1_174_1"
"411",2018-03-26,33678.8311540666,89058.6601430904,5203.05977735109,0.000236726431352312,5724.12966842169,32460.0865547043,"adstockedMedia","1_174_1"
"412",2018-04-02,16619.1842828768,24404.0606391118,1660.57927551082,2.77819557907232e-05,6936.48536002787,23489.1501699507,"adstockedMedia","1_174_1"
"413",2018-04-09,8200.9166222169,17944.8573056968,529.981135765449,3.26046003037573e-06,7048.20015895727,50679.8785119562,"adstockedMedia","1_174_1"
"414",2018-04-16,4046.83119819833,4917.29142505417,169.145796535869,1819.96214677433,6466.3385330722,41791.3313141256,"adstockedMedia","1_174_1"
"415",2018-04-23,1996.95271896135,159701.047602787,53.9836204630793,213.588772549121,4831.74361912595,19165.8582577001,"adstockedMedia","1_174_1"
"416",2018-04-30,985.417964441542,43761.6515178447,17.2291084850211,12670.1070055032,3743.20070765937,14465.8040094442,"adstockedMedia","1_174_1"
"417",2018-05-07,486.265175646808,71665.8025948433,5.49874529796761,1486.94993913354,5626.93806665395,6088.742861763,"adstockedMedia","1_174_1"
"418",2018-05-14,239.952821624096,19638.0294680513,6805.39939304658,12745.4969294793,467.449476843046,21825.5429344752,"adstockedMedia","1_174_1"
"419",2018-05-21,1065.5139873817,31669.7917219166,2171.97296922475,1495.7976183851,38.8326672183853,28090.2610950806,"adstockedMedia","1_174_1"
"420",2018-05-28,525.789426339438,8678.22979110534,4898.61689112925,1463.61610779512,4433.82518832526,39750.5509636895,"adstockedMedia","1_174_1"
"421",2018-06-04,259.456491537656,2378.02865798798,1563.414997361,171.768390074019,5994.0154952723,42532.4368210605,"adstockedMedia","1_174_1"
"422",2018-06-11,8442.71161803709,651.632929103605,5923.63739826226,20.1585509147392,4216.63523384127,24606.8875588774,"adstockedMedia","1_174_1"
"423",2018-06-18,4166.14755973803,17641.4953001397,1890.55477356116,2.36578554882548,5958.24916316656,33150.8425254052,"adstockedMedia","1_174_1"
"424",2018-06-25,2055.83067085106,4834.16346459167,10987.5121547452,3396.26723259721,5130.49916620977,30186.1356469346,"adstockedMedia","1_174_1"
"425",2018-07-02,15636.4185946551,169426.002019565,3506.71254115058,398.582218176864,4143.04995043218,26669.9050449947,"adstockedMedia","1_174_1"
"426",2018-07-09,7715.96024101919,46426.5060858152,12607.0937498263,8943.3391853201,5401.86189343113,25760.1164216997,"adstockedMedia","1_174_1"
"427",2018-07-16,12663.310882048,72239.7655584751,4023.60908796665,1049.58053246798,5797.1330933156,19267.935464686,"adstockedMedia","1_174_1"
"428",2018-07-23,15977.7413476061,19795.3081307503,6456.81909814921,123.177626533948,6006.09944452674,30147.4402842545,"adstockedMedia","1_174_1"
"429",2018-07-30,7884.38965311135,5424.35625257062,2060.72204412915,14.4559919026504,9576.12582078165,20907.5006717934,"adstockedMedia","1_174_1"
"430",2018-08-06,16932.1308677432,94060.7946830459,7857.8217831115,1.6965394428338,9762.19695119952,67641.1405715431,"adstockedMedia","1_174_1"
"431",2018-08-13,8355.34350659419,25774.7571490518,2507.85817616256,4731.46526816703,810.979933246461,46329.1537053785,"adstockedMedia","1_174_1"
"432",2018-08-20,65686.1548181505,113494.858742914,800.393901177912,555.279603357544,67.3709468694566,37844.9898002554,"adstockedMedia","1_174_1"
"433",2018-08-27,32413.5450771013,31100.1244633523,255.449212851051,3864.62461490323,9595.98088855826,63085.8452667704,"adstockedMedia","1_174_1"
"434",2018-09-03,27656.2284869061,76735.4615808068,853.972177539598,453.548129736268,11711.6510943382,95969.0663091465,"adstockedMedia","1_174_1"
"435",2018-09-10,13647.2657168728,21027.2291833209,808.548953993964,53.2279138299743,11574.3850421252,84429.6635774302,"adstockedMedia","1_174_1"
"436",2018-09-17,6734.39119275109,51882.4634503796,9943.11860027753,3592.75541601682,11925.9893980556,108605.902106108,"adstockedMedia","1_174_1"
"437",2018-09-24,4211.09166247266,43536.952984867,3173.38977219537,421.641857077257,12279.3909213368,44282.3060424818,"adstockedMedia","1_174_1"
"438",2018-10-01,158781.448825501,38157.296848277,3711.24566417374,1036.42180381681,13397.0229310947,52097.4991596775,"adstockedMedia","1_174_1"
"439",2018-10-08,78352.4269788847,10455.9509947016,3774.28250136087,1881.90292063238,13856.0855693623,42971.6769101549,"adstockedMedia","1_174_1"
"440",2018-10-15,83153.3743664395,65972.363945924,2243.68987243256,3318.5912512982,11803.509745574,66515.7461927993,"adstockedMedia","1_174_1"
"441",2018-10-22,41032.9338930173,18077.9002025756,716.083432109225,389.466249731251,12358.4404733087,76054.4876477342,"adstockedMedia","1_174_1"
"442",2016-01-04,195680.099267643,135525.945357751,70474.7064662455,67300.7980079663,40426.4532345765,114877.950151847,"decompMedia","1_174_1"
"443",2016-01-11,145839.07467494,86878.5681046522,96780.1219530371,99348.1728413388,38387.9919184738,102946.609532916,"decompMedia","1_174_1"
"444",2016-01-18,93113.0424676248,48920.9698007779,64173.7118411804,58214.4069512281,29459.5799773502,100069.789633385,"decompMedia","1_174_1"
"445",2016-01-25,57227.331592883,25160.0217366287,77989.8427421184,45207.900275859,19665.3111317538,81346.9451868148,"decompMedia","1_174_1"
"446",2016-02-01,154118.359162569,72432.1595893266,46988.3904391529,691.002075483822,27888.5587159754,51540.0281530059,"decompMedia","1_174_1"
"447",2016-02-08,99002.6842855267,39364.7692919258,55192.5517865044,40783.290060407,19861.5833256551,44174.3818416085,"decompMedia","1_174_1"
"448",2016-02-15,302947.92716828,19813.0148412811,46754.5274994081,13710.453499625,260.541896299714,76313.0120290242,"decompMedia","1_174_1"
"449",2016-02-22,218727.444162387,9554.86246342341,24454.546966638,184.481463517246,2.89611246835959,88645.7730473167,"decompMedia","1_174_1"
"450",2016-02-29,280073.300756069,4508.83502227011,11690.1289307045,36706.4859512585,10602.6415435805,19786.2611340386,"decompMedia","1_174_1"
"451",2016-03-07,198432.101331995,2105.41528971941,83015.260552707,541.197518060886,28182.5743482057,21841.2010536271,"decompMedia","1_174_1"
"452",2016-03-14,215997.907022693,72528.2048723662,51269.1817451981,6.93505165099167,14611.8196767462,13891.4111834931,"decompMedia","1_174_1"
"453",2016-03-21,145420.183340154,39426.1025333913,27336.9523544077,0.0886961434322157,18496.9018942723,16878.797957957,"decompMedia","1_174_1"
"454",2016-03-28,92816.9635190321,87557.2586961038,78245.808073031,134037.486698609,15314.9207390261,26655.0291087082,"decompMedia","1_174_1"
"455",2016-04-04,57033.3907800383,49386.9212984751,47201.3651594132,6193.44784892094,10063.6163062535,28920.9229154194,"decompMedia","1_174_1"
"456",2016-04-11,34178.5927477189,88658.4540129405,24734.9241365505,81.0218027156516,9047.86290083958,10048.5167288272,"decompMedia","1_174_1"
"457",2016-04-18,118763.788397262,50146.3198210397,11836.9650903778,28517.9845756938,13114.5308864115,28817.6421007134,"decompMedia","1_174_1"
"458",2016-04-25,74344.1274454899,25862.5687477111,5395.7815390495,406.603551527886,8239.94608374375,19156.2374916027,"decompMedia","1_174_1"
"459",2016-05-02,45091.9956886863,12635.9135192677,74872.6431484459,5.20779148695738,6654.47482555043,13252.9725941708,"decompMedia","1_174_1"
"460",2016-05-09,26801.2160072321,76808.8917707509,44436.6517158283,0.066604859234299,8694.15403278722,4214.41479908754,"decompMedia","1_174_1"
"461",2016-05-16,15732.4981348582,42188.8640442012,23016.96148778,75118.4908060773,103.434398163666,54544.5066290378,"decompMedia","1_174_1"
"462",2016-05-23,9166.39011728143,109962.348107086,10942.2151720397,1318.40856438417,1.14834365405353,80377.9465876954,"decompMedia","1_174_1"
"463",2016-05-30,5317.2471180849,65710.9276187117,4971.54984404517,16.9420964485035,8109.4573266047,47895.6785435064,"decompMedia","1_174_1"
"464",2016-06-06,3076.51000248808,35142.1443960056,2210.40203465267,0.216689508356707,5107.13976468004,18983.8832723939,"decompMedia","1_174_1"
"465",2016-06-13,1777.38240741013,17522.3752714554,973.124445357669,0.00277129260330233,9769.40510442239,18340.6724479622,"decompMedia","1_174_1"
"466",2016-06-20,163410.772172366,108884.933149545,426.540398546384,38160.9386898052,9124.48530220507,5499.13817673728,"decompMedia","1_174_1"
"467",2016-06-27,105699.695377792,64881.6548490022,186.600546412741,566.070024415911,6693.51046136971,4414.91936858516,"decompMedia","1_174_1"
"468",2016-07-04,136252.527910856,34630.4728679499,50572.9600215304,7.25442766198296,8424.9773315442,5131.21415932608,"decompMedia","1_174_1"
"469",2016-07-11,86382.545846932,17247.7150296349,26885.1624954453,0.0927809237838359,13602.4881319251,15335.1999615737,"decompMedia","1_174_1"
"470",2016-07-18,70849.8057429533,145387.218970424,51237.2079020799,38721.3574167603,8612.20904932057,14401.1950249857,"decompMedia","1_174_1"
"471",2016-07-25,42867.7898806149,95890.989067055,27316.144686651,575.734793728105,15181.6892639358,39335.9223463983,"decompMedia","1_174_1"
"472",2016-08-01,200351.904196479,124748.493778789,13203.8676704933,82315.6366734094,17850.0996654059,43219.5378499666,"decompMedia","1_174_1"
"473",2016-08-08,133267.397137504,77590.1023243503,19462.8321798961,1498.17072187192,19790.7314615429,66738.5481031746,"decompMedia","1_174_1"
"474",2016-08-15,221554.703849163,42699.293205849,9128.09691179483,9682.74786504054,259.443552362754,85021.4023844748,"decompMedia","1_174_1"
"475",2016-08-22,149807.709501215,21652.659449521,78161.4231099908,6879.93870095604,2.88387891314185,91972.7291372907,"decompMedia","1_174_1"
"476",2016-08-29,211440.875300036,118613.789497575,47131.0944210675,90.2312228764451,24581.6469670106,27194.0690128938,"decompMedia","1_174_1"
"477",2016-09-05,226445.52995839,111021.525471362,47248.6188594308,607.863519401355,20216.4102509616,10117.1388978333,"decompMedia","1_174_1"
"478",2016-09-12,153700.985368491,126361.548421034,24764.6363897429,7.79120753231944,31051.0403449697,27373.4434825492,"decompMedia","1_174_1"
"479",2016-09-19,98704.0477428838,95346.8914396322,95706.8388163967,83504.756420728,33653.5064879454,52064.2026785069,"decompMedia","1_174_1"
"480",2016-09-26,60904.9564117196,124291.481208825,63099.5505424929,1529.15931922632,21736.425952858,15960.9668423094,"decompMedia","1_174_1"
"481",2016-10-03,392064.931393645,121433.141834367,74632.5257155525,59112.5666459956,29268.6661944542,41417.6049074961,"decompMedia","1_174_1"
"482",2016-10-10,305761.028991773,74842.9606233515,79411.5045720003,75961.893980537,41115.0813001162,93665.7586915348,"decompMedia","1_174_1"
"483",2016-10-17,365091.925513463,71641.3568476269,48178.0298567154,110162.396097,40898.4688647244,119780.169998406,"decompMedia","1_174_1"
"484",2016-10-24,277980.968733263,120931.629307817,70678.8839810077,118781.675918842,34352.1113911632,100301.638086029,"decompMedia","1_174_1"
"485",2016-10-31,370542.154742917,74431.7347502878,41121.5112150242,133951.773571611,37750.5563474873,77003.7148470436,"decompMedia","1_174_1"
"486",2016-11-07,283487.663619147,117321.99336622,75066.0433127733,121781.370590418,47370.2614361366,123373.522402362,"decompMedia","1_174_1"
"487",2016-11-14,321416.786489063,71504.85798911,44592.7494623018,96697.7069105634,831.617465852445,107863.842580032,"decompMedia","1_174_1"
"488",2016-11-21,254292.92001053,117636.491298912,64035.7325489642,146245.553662719,9.28532237612688,101092.511271931,"decompMedia","1_174_1"
"489",2016-11-28,176449.342665348,71757.593574806,58003.0434971823,103314.167835664,75053.9477238448,126337.035591997,"decompMedia","1_174_1"
"490",2016-12-05,186234.572743383,135918.977817437,31850.5757164468,29541.9540886078,72961.71835553,176685.779874249,"decompMedia","1_174_1"
"491",2016-12-12,122549.691267501,87228.0796466548,15672.9726447043,37004.2129510079,61851.2186991173,140350.191783536,"decompMedia","1_174_1"
"492",2016-12-19,76924.3094741562,149190.015950533,7246.67694048392,11988.3276378776,55548.0679985857,59485.1016022209,"decompMedia","1_174_1"
"493",2016-12-26,358355.503279225,99507.0477727918,3248.47075030355,116470.792860512,80816.0552628222,11631.0316410918,"decompMedia","1_174_1"
"494",2017-01-02,340374.64658294,160685.386385728,97781.1941581231,108252.43183279,67732.0639308047,149026.751339332,"decompMedia","1_174_1"
"495",2017-01-09,253655.181867885,110950.486940034,65186.7867083079,108271.232654681,70813.2556468542,127895.040331116,"decompMedia","1_174_1"
"496",2017-01-16,199215.581950704,66475.663931925,46570.3956213211,102947.095945476,69976.1977347035,152395.936789591,"decompMedia","1_174_1"
"497",2017-01-23,132396.131056363,35615.7849635924,73979.6360689904,156261.621879067,69458.055031656,105322.555743684,"decompMedia","1_174_1"
"498",2017-01-30,253949.824963399,17777.1759282384,43719.6203361186,117370.721151106,74832.8992987212,126188.090603477,"decompMedia","1_174_1"
"499",2017-02-06,176162.902687236,8535.87415359046,22577.8726773415,2605.67892160113,53541.3052257266,49191.106042907,"decompMedia","1_174_1"
"500",2017-02-13,115042.716723464,109874.276059367,10715.4185121921,148685.839467585,1017.14726092117,78299.8752671063,"decompMedia","1_174_1"
"501",2017-02-20,71821.8380440641,65642.9618065979,70570.8513051689,4107.28629465134,11.3733365523458,89400.9152372382,"decompMedia","1_174_1"
"502",2017-02-27,43485.4180969462,35100.1328710709,41037.8364459188,207598.211515502,37759.4087536657,118412.796322985,"decompMedia","1_174_1"
"503",2017-03-06,25817.8830527811,17499.8004573669,80244.1394951501,10611.7355065844,52269.6257367942,78685.3115087264,"decompMedia","1_174_1"
"504",2017-03-13,111899.00292872,8397.72490880341,48882.4977516776,141.124809224497,47337.9626980587,113132.867917667,"decompMedia","1_174_1"
"505",2017-03-20,69701.4144457274,3953.21221969186,90219.6206910101,1.80579709102702,32583.6860783337,114517.949804014,"decompMedia","1_174_1"
"506",2017-03-27,42139.1822724803,55750.6820620796,57794.13734254,33682.3127506837,51259.9341178781,126403.855572766,"decompMedia","1_174_1"
"507",2017-04-03,24995.5612979907,29126.6911670162,31706.5025175939,490.433741279811,35770.0959440046,37920.783581665,"decompMedia","1_174_1"
"508",2017-04-10,14654.650590786,162330.06852746,15593.1540961351,6.28339655060464,25878.3648052613,8090.9511376194,"decompMedia","1_174_1"
"509",2017-04-17,88976.0544639212,112654.014606365,7207.62429780966,0.0803615831564027,27397.3805580763,28639.0193173481,"decompMedia","1_174_1"
"510",2017-04-24,54524.8339995189,146975.043631679,3230.50811347082,0.00102776250231076,26066.7637455478,63500.7227298748,"decompMedia","1_174_1"
"511",2017-05-01,229799.118228426,97391.0056014186,1427.39822268961,1.31442838356162e-05,20809.1441560143,29982.7569483695,"decompMedia","1_174_1"
"512",2017-05-08,156387.839761137,146692.57484001,626.665115332775,1.68105176565256e-07,15807.1319404746,28794.6784183385,"decompMedia","1_174_1"
"513",2017-05-15,100629.766200819,97123.1338223828,274.343881240624,2.14993458298115e-09,199.908026094461,69796.1175605561,"decompMedia","1_174_1"
"514",2017-05-22,62178.4320364599,85770.346655367,119.953983385118,65454.3206143801,2.22107429241796,86177.7724439897,"decompMedia","1_174_1"
"515",2017-05-29,37394.8659197265,48163.5151312198,59125.1809641085,1096.27900715898,13448.456132309,37343.5327031218,"decompMedia","1_174_1"
"516",2017-06-05,106647.03565074,74888.5408301251,32629.0521121713,49879.9479463751,15488.3380237248,9856.80442559228,"decompMedia","1_174_1"
"517",2017-06-12,66180.2687802022,40942.3671593779,16105.8446419254,778.106716429514,19777.8902190784,8510.0897738845,"decompMedia","1_174_1"
"518",2017-06-19,230498.602147795,20679.9411795013,7458.87315878343,537.531271561878,26261.8601780919,8824.15654763157,"decompMedia","1_174_1"
"519",2017-06-26,156950.041732835,118348.792603944,48395.9547505294,6.88797998730455,19053.2832965354,2179.15759389463,"decompMedia","1_174_1"
"520",2017-07-03,129971.781373744,72331.6049457049,71266.7529078461,124978.372614019,40677.2591601872,20246.9384063653,"decompMedia","1_174_1"
"521",2017-07-10,82023.9064185966,39300.5868814313,41578.3267142127,2913.53913541651,39418.3438945319,17606.8650751284,"decompMedia","1_174_1"
"522",2017-07-17,125731.075345339,104683.514780624,95802.8949801776,37.6581833087697,36112.1144242891,5995.63103567704,"decompMedia","1_174_1"
"523",2017-07-24,79103.4598713891,61692.5334554772,63195.1850874602,0.481684418174775,37929.3017986172,38898.5876327845,"decompMedia","1_174_1"
"524",2017-07-31,133495.183093814,129698.912440273,45007.9511137787,0.00616038013548918,42301.0873693823,35973.5565596004,"decompMedia","1_174_1"
"525",2017-08-07,84464.115563538,119268.610535351,70468.8224551632,7.87864767932243e-05,60269.8298278653,30652.3456815192,"decompMedia","1_174_1"
"526",2017-08-14,227056.285247184,73076.1349998087,40958.8897135729,1.00761781783287e-06,1257.57939334079,70632.5339769885,"decompMedia","1_174_1"
"527",2017-08-21,154189.263877864,39776.5478823885,74597.6850614053,13784.2196834595,14.0882852354784,86494.1021690663,"decompMedia","1_174_1"
"528",2017-08-28,374918.71049689,20038.7067029269,44215.2239666469,10130.6809982186,72243.0892781289,137745.188203343,"decompMedia","1_174_1"
"529",2017-09-04,287948.054390001,9668.37405461796,22881.0849726015,134.484319759414,53465.0961323193,116732.585213026,"decompMedia","1_174_1"
"530",2017-09-11,317812.064096727,116063.789094473,49818.5988703503,2600.63249973214,54073.9679834876,36952.9120548307,"decompMedia","1_174_1"
"531",2017-09-18,232335.199439837,70498.0324937667,26398.682202418,33.5754418841908,62563.113208172,58978.9339322962,"decompMedia","1_174_1"
"532",2017-09-25,349497.310500499,117431.834180708,12714.8766508865,34881.230797415,77926.971742434,100845.794653841,"decompMedia","1_174_1"
"533",2017-10-02,403694.523009494,101045.336371047,5814.75335796506,510.406984200273,76658.0048380639,130683.141518067,"decompMedia","1_174_1"
"534",2017-10-09,372642.689482251,149316.795442885,86144.208404108,91857.5667057566,64655.0410284413,97440.1397413907,"decompMedia","1_174_1"
"535",2017-10-16,285624.127538988,99629.0048206633,54044.5694437191,77122.7506923723,77891.1836768945,161456.844813006,"decompMedia","1_174_1"
"536",2017-10-23,309636.896726198,89199.8450682393,29165.1827083196,115889.508098613,76413.5665293784,162732.488075007,"decompMedia","1_174_1"
"537",2017-10-30,238440.970505421,50521.2119572856,14200.0866212339,125199.112167871,78960.4791737714,78885.2265587293,"decompMedia","1_174_1"
"538",2017-11-06,238776.45619423,145821.767378646,92555.8392601972,70787.2149993584,82939.659265229,113036.799666473,"decompMedia","1_174_1"
"539",2017-11-13,163650.485508826,96300.1186460293,60015.6981554778,166092.061929899,2588.2465218733,103283.876627789,"decompMedia","1_174_1"
"540",2017-11-20,293091.136328084,110377.241676251,42664.6419803082,70147.2170925635,29.3013329221357,99198.8116549393,"decompMedia","1_174_1"
"541",2017-11-27,209888.045527565,66031.5315266803,70489.4996487542,54330.71358808,95315.3972537822,157391.248091888,"decompMedia","1_174_1"
"542",2017-12-04,247466.514164187,99748.448720754,40974.8829720192,26514.6456126712,90891.8357591858,115955.046584678,"decompMedia","1_174_1"
"543",2017-12-11,170779.587981167,58034.9247898819,20921.0568443038,40507.5872740782,85557.558553628,154098.884876903,"decompMedia","1_174_1"
"544",2017-12-18,309554.795814508,100344.076516507,9866.47343865455,12808.5355760629,92897.383772097,172475.165435506,"decompMedia","1_174_1"
"545",2017-12-25,375121.930021725,58471.4172987231,80276.134056981,117594.260210157,90090.0411502065,190731.035444541,"decompMedia","1_174_1"
"546",2018-01-01,288156.007086434,30742.1054417168,68688.8057827324,76883.4294767371,94257.4547177974,204056.837444393,"decompMedia","1_174_1"
"547",2018-01-08,205516.160653878,27391.1130610275,39593.629340726,120677.473590445,95223.1596092037,206366.595396007,"decompMedia","1_174_1"
"548",2018-01-15,270565.745720843,13427.2420805272,82774.8830539872,2735.80916479774,92980.8751139057,162629.013503291,"decompMedia","1_174_1"
"549",2018-01-22,190218.096473747,81021.4981704474,94184.5341696011,35.3380557076041,76635.6039189523,98058.2067517405,"decompMedia","1_174_1"
"550",2018-01-29,229474.109014026,44964.5741964678,61596.8762125291,0.452003964325672,81089.6906866204,74155.0375157145,"decompMedia","1_174_1"
"551",2018-02-05,156126.827441418,22918.2409493021,59422.5627085188,2974.42106630743,92375.4098302013,175455.276446934,"decompMedia","1_174_1"
"552",2018-02-12,153998.806657402,79903.716420645,32836.6652601994,38.4536423132071,3631.84388971771,138834.251981691,"decompMedia","1_174_1"
"553",2018-02-19,98917.1239917898,44222.4615275611,58652.8485791854,0.491860517959499,41.4589387202757,115372.711028189,"decompMedia","1_174_1"
"554",2018-02-26,145647.812212667,82769.7941264148,74146.8787687634,0.00629052500206974,76231.53628571,104023.580602153,"decompMedia","1_174_1"
"555",2018-03-05,92977.8325091551,46133.5260538646,43853.4409658849,8.04509285832203e-05,75562.6969111261,94611.7534789345,"decompMedia","1_174_1"
"556",2018-03-12,276772.544953033,98818.6985075464,90668.1348039648,1.0289048628852e-06,64083.8015084774,52689.0502601714,"decompMedia","1_174_1"
"557",2018-03-19,195566.004621732,57356.2559513919,58216.4664046347,1.31588936909539e-08,61663.3607828953,53223.3307004175,"decompMedia","1_174_1"
"558",2018-03-26,214652.593440657,96413.9176581964,50738.5281798334,1.68292025254538e-10,51703.6261090654,97274.186278806,"decompMedia","1_174_1"
"559",2018-04-02,144363.640226984,55615.8805409963,26992.3576044915,2.15232423252593e-12,62618.4758391434,61566.8168701852,"decompMedia","1_174_1"
"560",2018-04-09,92070.992833638,48019.4296403168,13030.8957392921,2.75265544811869e-14,63538.0188593397,149677.248289861,"decompMedia","1_174_1"
"561",2018-04-16,56545.117734135,24645.6338779229,5966.23480333472,16194.5336032215,58589.1628212216,127802.172798523,"decompMedia","1_174_1"
"562",2018-04-23,33874.5511266691,118371.28573526,2662.15238911118,219.982598295519,42622.9110226881,43780.7444751666,"decompMedia","1_174_1"
"563",2018-04-30,19980.281319858,72349.7672791377,1173.89100771704,209232.752447282,30655.5345975489,25980.2414370873,"decompMedia","1_174_1"
"564",2018-05-07,11674.6470218995,88678.580888,514.906249576338,10953.7525177924,50755.3701766205,4322.99043673145,"decompMedia","1_174_1"
"565",2018-05-14,6783.62312002162,50160.2386534096,57704.3825306372,209823.09564833,929.750998993896,54662.4373088434,"decompMedia","1_174_1"
"566",2018-05-21,21193.7539687804,62714.4304711825,31644.6844860237,11081.3770329081,10.3889943456366,80423.3475770696,"decompMedia","1_174_1"
"567",2018-05-28,12393.8251934405,33302.7140087581,49236.9194896669,10620.3417482781,38333.8573851851,121810.980089073,"decompMedia","1_174_1"
"568",2018-06-04,7204.97859972645,16537.8771520983,26025.7010573078,141.243828504817,54280.9368761115,129883.801231965,"decompMedia","1_174_1"
"569",2018-06-11,93869.7428376577,7919.89291586602,54049.3888200902,1.80732080872048,35944.5963813116,66203.4150868273,"decompMedia","1_174_1"
"570",2018-06-18,57723.363707418,47622.6698843258,29168.3958224199,0.0231143796572527,53944.1575217468,99803.2455391127,"decompMedia","1_174_1"
"571",2018-06-25,34608.5804734406,24419.9253933844,71016.8370317994,50040.9197377848,45752.8608774069,88676.4632011411,"decompMedia","1_174_1"
"572",2018-07-02,139127.084465114,120656.53898135,41383.8157912566,781.171784020488,35128.7989717235,74684.9406268377,"decompMedia","1_174_1"
"573",2018-07-09,88390.7804210373,74206.6468334598,74968.3518924983,168482.684322973,48519.5979041041,70961.6428336329,"decompMedia","1_174_1"
"574",2018-07-16,122076.174879438,88957.2552063622,44513.864288006,5504.2282011122,52408.9370739875,44191.6304361402,"decompMedia","1_174_1"
"575",2018-07-23,140966.386486921,50353.1018426084,56306.5337396944,71.8226486270735,54394.3880218017,88526.7596157602,"decompMedia","1_174_1"
"576",2018-07-30,89680.205844582,25981.5148707538,30688.2261291157,0.918794210102217,80747.9368920489,50872.9782823575,"decompMedia","1_174_1"
"577",2018-08-06,145993.863285514,98403.5070630367,61600.705297653,0.0117507029974746,81770.5473930919,176609.857404848,"decompMedia","1_174_1"
"578",2018-08-13,93222.4957048606,57054.2370885936,34374.2624819309,83513.9740005162,2488.17160807695,139788.945995332,"decompMedia","1_174_1"
"579",2018-08-20,293694.515104389,105358.976540184,17086.0953769358,1529.4010191396,28.1460549306583,115868.738393691,"decompMedia","1_174_1"
"580",2018-08-27,210425.007377557,62200.5105913694,7941.94514849877,61689.1707147344,80858.4699216558,170861.040772023,"decompMedia","1_174_1"
"581",2018-09-03,193368.65905743,91079.9750215111,17816.4307063556,1015.13857955397,90887.7553558272,198233.148684805,"decompMedia","1_174_1"
"582",2018-09-10,127936.939833971,51831.0924378193,17198.5930756381,13.0306100764979,90331.1791729613,191636.232397243,"decompMedia","1_174_1"
"583",2018-09-17,80620.3255857164,77773.6206765493,68172.629096559,54889.3184421687,91734.0210754851,203360.337577688,"decompMedia","1_174_1"
