order_id,order_date,gross,returns,net_cash,last_click_channel
ORD-002513,2024-02-13,68.54,0.0,68.54,Direct
ORD-002514,2024-02-13,83.53,0.0,83.53,Google
ORD-002515,2024-02-13,61.06,0.0,61.06,Direct
ORD-002516,2024-02-13,59.1,0.0,59.1,Email
ORD-002517,2024-02-13,68.78,0.0,68.78,Meta
ORD-002518,2024-02-13,52.43,0.0,52.43,Meta
ORD-002519,2024-02-13,55.36,0.0,55.36,Direct
ORD-002520,2024-02-13,83.39,0.0,83.39,Google
ORD-002521,2024-02-13,52.14,0.0,52.14,Meta
ORD-002522,2024-02-13,81.39,0.0,81.39,Email
ORD-002523,2024-02-13,52.79,0.0,52.79,Microsoft
ORD-002524,2024-02-13,75.05,25.04,50.01,Meta
ORD-002525,2024-02-13,88.1,49.34,38.76,Google
ORD-002526,2024-02-13,54.95,0.0,54.95,Meta
ORD-002527,2024-02-13,35.58,0.0,35.58,Google
ORD-002528,2024-02-13,59.7,0.0,59.7,Direct
ORD-002529,2024-02-13,87.87,0.0,87.87,Meta
ORD-002530,2024-02-13,80.37,0.0,80.37,Meta
ORD-002531,2024-02-13,69.07,0.0,69.07,Google
ORD-002532,2024-02-13,53.08,0.0,53.08,Email
ORD-002533,2024-02-13,73.44,0.0,73.44,Google
ORD-002534,2024-02-14,49.41,0.0,49.41,TikTok
ORD-002535,2024-02-14,70.67,0.0,70.67,Meta
ORD-002536,2024-02-14,66.98,45.25,21.73,Meta
ORD-002537,2024-02-14,73.24,0.0,73.24,Meta
ORD-002538,2024-02-14,79.73,0.0,79.73,Google
ORD-002539,2024-02-14,19.89,0.0,19.89,Google
ORD-002540,2024-02-14,63.63,0.0,63.63,Google
ORD-002541,2024-02-14,87.96,0.0,87.96,Direct
ORD-002542,2024-02-14,61.38,0.0,61.38,Email
ORD-002543,2024-02-14,69.2,0.0,69.2,Google
ORD-002544,2024-02-14,41.22,0.0,41.22,Google
ORD-002545,2024-02-14,59.46,0.0,59.46,Direct
ORD-002546,2024-02-14,83.12,0.0,83.12,Google
ORD-002547,2024-02-14,69.07,0.0,69.07,Meta
ORD-002548,2024-02-14,118.18,54.01,64.17,Email
ORD-002549,2024-02-14,81.2,0.0,81.2,Google
ORD-002550,2024-02-14,97.39,0.0,97.39,Google
ORD-002551,2024-02-14,71.21,0.0,71.21,Meta
ORD-002552,2024-02-14,50.37,0.0,50.37,Direct
ORD-002553,2024-02-14,49.35,0.0,49.35,Meta
ORD-002554,2024-02-14,49.99,47.27,2.72,Google
ORD-002555,2024-02-14,72.55,0.0,72.55,Meta
ORD-002556,2024-02-14,49.35,0.0,49.35,Google
ORD-002557,2024-02-14,87.46,0.0,87.46,Meta
ORD-002558,2024-02-14,71.42,0.0,71.42,TikTok
ORD-002559,2024-02-14,55.93,0.0,55.93,Google
ORD-002560,2024-02-14,36.16,0.0,36.16,Meta
ORD-002561,2024-02-14,77.82,70.69,7.13,Direct
ORD-002562,2024-02-14,85.74,33.01,52.73,Meta
ORD-002563,2024-02-14,63.5,0.0,63.5,Direct
ORD-002564,2024-02-14,59.16,0.0,59.16,Email
ORD-002565,2024-02-14,86.18,0.0,86.18,Direct
ORD-002566,2024-02-14,105.4,0.0,105.4,Direct
ORD-002567,2024-02-14,62.14,0.0,62.14,Google
ORD-002568,2024-02-14,83.25,0.0,83.25,TikTok
ORD-002569,2024-02-14,61.69,0.0,61.69,Direct
ORD-002570,2024-02-14,48.37,0.0,48.37,Meta
ORD-002571,2024-02-14,64.55,0.0,64.55,TikTok
ORD-002572,2024-02-14,85.47,75.77,9.7,Meta
ORD-002573,2024-02-14,90.25,0.0,90.25,Google
ORD-002574,2024-02-14,94.0,0.0,94.0,Google
ORD-002575,2024-02-14,102.51,0.0,102.51,Direct
ORD-002576,2024-02-14,29.12,0.0,29.12,Meta
ORD-002577,2024-02-14,99.26,0.0,99.26,Email
ORD-002578,2024-02-14,37.62,0.0,37.62,TikTok
ORD-002579,2024-02-14,66.88,14.58,52.3,Email
ORD-002580,2024-02-14,71.21,40.66,30.55,Meta
ORD-002581,2024-02-14,67.78,0.0,67.78,Google
ORD-002582,2024-02-14,78.02,0.0,78.02,Google
ORD-002583,2024-02-14,64.32,0.0,64.32,Meta
ORD-002584,2024-02-15,83.25,0.0,83.25,Direct
ORD-002585,2024-02-15,57.29,0.0,57.29,Google
ORD-002586,2024-02-15,71.93,0.0,71.93,Meta
ORD-002587,2024-02-15,67.87,0.0,67.87,Email
ORD-002588,2024-02-15,93.7,0.0,93.7,Google
ORD-002589,2024-02-15,67.04,0.0,67.04,Meta
ORD-002590,2024-02-15,90.05,0.0,90.05,TikTok
ORD-002591,2024-02-15,94.58,0.0,94.58,Google
ORD-002592,2024-02-15,55.53,49.3,6.23,Microsoft
ORD-002593,2024-02-15,71.56,0.0,71.56,Meta
ORD-002594,2024-02-15,32.69,0.0,32.69,Meta
ORD-002595,2024-02-15,75.64,0.0,75.64,Email
ORD-002596,2024-02-15,62.22,0.0,62.22,TikTok
ORD-002597,2024-02-15,44.54,0.0,44.54,Meta
ORD-002598,2024-02-15,51.34,0.0,51.34,Direct
ORD-002599,2024-02-15,37.67,17.23,20.44,Email
ORD-002600,2024-02-15,70.52,0.0,70.52,Meta
ORD-002601,2024-02-15,79.48,0.0,79.48,Direct
ORD-002602,2024-02-15,61.14,0.0,61.14,Direct
ORD-002603,2024-02-15,86.51,0.0,86.51,Google
ORD-002604,2024-02-15,72.67,0.0,72.67,Direct
ORD-002605,2024-02-15,75.14,0.0,75.14,Meta
ORD-002606,2024-02-15,54.93,0.0,54.93,Google
ORD-002607,2024-02-15,68.98,0.0,68.98,Email
ORD-002608,2024-02-15,62.22,0.0,62.22,Google
ORD-002609,2024-02-15,53.84,0.0,53.84,TikTok
ORD-002610,2024-02-15,64.92,0.0,64.92,Microsoft
ORD-002611,2024-02-15,71.47,0.0,71.47,Google
ORD-002612,2024-02-15,47.92,33.78,14.14,Google
ORD-002613,2024-02-15,63.72,0.0,63.72,TikTok
ORD-002614,2024-02-15,59.78,0.0,59.78,Email
ORD-002615,2024-02-15,67.44,43.72,23.72,TikTok
ORD-002616,2024-02-15,43.99,0.0,43.99,Direct
ORD-002617,2024-02-15,72.62,0.0,72.62,Google
ORD-002618,2024-02-15,89.55,0.0,89.55,Google
ORD-002619,2024-02-15,75.2,0.0,75.2,Google
ORD-002620,2024-02-15,74.51,0.0,74.51,Google
ORD-002621,2024-02-15,77.88,0.0,77.88,Email
ORD-002622,2024-02-15,48.3,0.0,48.3,Google
ORD-002623,2024-02-15,69.47,0.0,69.47,Meta
ORD-002624,2024-02-15,65.07,62.67,2.4,TikTok
ORD-002625,2024-02-15,54.38,0.0,54.38,Direct
ORD-002626,2024-02-15,69.21,0.0,69.21,Google
ORD-002627,2024-02-15,58.23,0.0,58.23,Meta
ORD-002628,2024-02-15,71.45,0.0,71.45,Google
ORD-002629,2024-02-15,66.67,0.0,66.67,Google
ORD-002630,2024-02-15,41.8,0.0,41.8,Google
ORD-002631,2024-02-15,67.16,0.0,67.16,Direct
ORD-002632,2024-02-15,63.3,0.0,63.3,TikTok
ORD-002633,2024-02-15,90.68,0.0,90.68,Google
ORD-002634,2024-02-15,83.9,0.0,83.9,Meta
ORD-002635,2024-02-15,88.35,18.87,69.48,Meta
ORD-002636,2024-02-16,67.64,0.0,67.64,Direct
ORD-002637,2024-02-16,78.2,0.0,78.2,Google
ORD-002638,2024-02-16,46.82,0.0,46.82,Direct
ORD-002639,2024-02-16,33.19,0.0,33.19,Meta
ORD-002640,2024-02-16,92.11,0.0,92.11,Meta
ORD-002641,2024-02-16,62.62,0.0,62.62,Email
ORD-002642,2024-02-16,64.93,0.0,64.93,Google
ORD-002643,2024-02-16,49.69,0.0,49.69,TikTok
ORD-002644,2024-02-16,82.99,0.0,82.99,Email
ORD-002645,2024-02-16,73.97,34.44,39.53,Meta
ORD-002646,2024-02-16,77.02,0.0,77.02,Google
ORD-002647,2024-02-16,91.5,0.0,91.5,TikTok
ORD-002648,2024-02-16,35.04,0.0,35.04,Google
ORD-002649,2024-02-16,45.79,0.0,45.79,Meta
ORD-002650,2024-02-16,92.9,0.0,92.9,Microsoft
ORD-002651,2024-02-16,53.69,0.0,53.69,Direct
ORD-002652,2024-02-16,55.02,0.0,55.02,Meta
ORD-002653,2024-02-16,62.69,0.0,62.69,Email
ORD-002654,2024-02-16,45.96,0.0,45.96,Email
ORD-002655,2024-02-16,80.45,0.0,80.45,Google
ORD-002656,2024-02-16,49.19,0.0,49.19,Google
ORD-002657,2024-02-16,46.77,0.0,46.77,Google
ORD-002658,2024-02-16,68.9,0.0,68.9,Google
ORD-002659,2024-02-16,73.15,0.0,73.15,TikTok
ORD-002660,2024-02-16,63.15,16.78,46.37,Direct
ORD-002661,2024-02-16,111.89,0.0,111.89,Google
ORD-002662,2024-02-16,66.03,0.0,66.03,TikTok
ORD-002663,2024-02-16,65.22,18.84,46.38,Meta
ORD-002664,2024-02-16,81.4,0.0,81.4,Google
ORD-002665,2024-02-16,58.95,0.0,58.95,Direct
ORD-002666,2024-02-16,64.3,0.0,64.3,Direct
ORD-002667,2024-02-16,61.49,0.0,61.49,Direct
ORD-002668,2024-02-16,51.53,0.0,51.53,Google
ORD-002669,2024-02-16,51.92,0.0,51.92,Email
ORD-002670,2024-02-16,50.04,0.0,50.04,Email
ORD-002671,2024-02-16,59.36,0.0,59.36,Google
ORD-002672,2024-02-16,75.34,40.55,34.79,Direct
ORD-002673,2024-02-16,76.81,0.0,76.81,Meta
ORD-002674,2024-02-16,80.96,0.0,80.96,Meta
ORD-002675,2024-02-16,104.96,0.0,104.96,TikTok
ORD-002676,2024-02-16,80.37,0.0,80.37,TikTok
ORD-002677,2024-02-16,74.67,0.0,74.67,TikTok
ORD-002678,2024-02-16,43.21,0.0,43.21,Google
ORD-002679,2024-02-16,41.46,0.0,41.46,Direct
ORD-002680,2024-02-16,74.24,0.0,74.24,TikTok
ORD-002681,2024-02-16,43.92,0.0,43.92,Email
ORD-002682,2024-02-16,61.87,46.05,15.82,Email
ORD-002683,2024-02-17,83.91,0.0,83.91,Microsoft
ORD-002684,2024-02-17,74.29,0.0,74.29,Email
ORD-002685,2024-02-17,65.83,0.0,65.83,Google
ORD-002686,2024-02-17,79.99,0.0,79.99,Meta
ORD-002687,2024-02-17,39.88,0.0,39.88,Meta
ORD-002688,2024-02-17,62.34,0.0,62.34,Google
ORD-002689,2024-02-17,96.16,0.0,96.16,Meta
ORD-002690,2024-02-17,84.97,0.0,84.97,Meta
ORD-002691,2024-02-17,28.09,0.0,28.09,TikTok
ORD-002692,2024-02-17,64.84,0.0,64.84,Direct
ORD-002693,2024-02-17,56.37,0.0,56.37,Google
ORD-002694,2024-02-17,50.71,0.0,50.71,Google
ORD-002695,2024-02-17,90.51,0.0,90.51,Direct
ORD-002696,2024-02-17,74.95,0.0,74.95,Meta
ORD-002697,2024-02-17,71.87,0.0,71.87,Meta
ORD-002698,2024-02-17,27.03,0.0,27.03,Direct
ORD-002699,2024-02-17,74.13,0.0,74.13,Meta
ORD-002700,2024-02-17,91.75,0.0,91.75,Meta
ORD-002701,2024-02-17,87.05,0.0,87.05,Google
ORD-002702,2024-02-17,91.04,0.0,91.04,Email
ORD-002703,2024-02-17,103.39,0.0,103.39,Microsoft
ORD-002704,2024-02-17,87.11,0.0,87.11,Email
ORD-002705,2024-02-17,60.37,0.0,60.37,Direct
ORD-002706,2024-02-17,72.36,0.0,72.36,Direct
ORD-002707,2024-02-17,64.76,0.0,64.76,TikTok
ORD-002708,2024-02-17,76.61,0.0,76.61,Google
ORD-002709,2024-02-17,56.11,0.0,56.11,Meta
ORD-002710,2024-02-17,68.39,0.0,68.39,TikTok
ORD-002711,2024-02-17,74.11,0.0,74.11,TikTok
ORD-002712,2024-02-17,66.68,0.0,66.68,Google
ORD-002713,2024-02-17,87.26,45.31,41.95,Meta
ORD-002714,2024-02-17,77.29,0.0,77.29,Google
ORD-002715,2024-02-17,101.12,0.0,101.12,Meta
ORD-002716,2024-02-17,75.3,0.0,75.3,Meta
ORD-002717,2024-02-17,72.83,72.43,0.4,Email
ORD-002718,2024-02-17,54.05,0.0,54.05,Meta
ORD-002719,2024-02-17,68.38,0.0,68.38,Meta
ORD-002720,2024-02-17,79.02,0.0,79.02,Meta
ORD-002721,2024-02-17,41.81,0.0,41.81,Meta
ORD-002722,2024-02-17,48.44,41.41,7.03,Meta
ORD-002723,2024-02-17,60.37,0.0,60.37,Meta
ORD-002724,2024-02-17,53.45,0.0,53.45,Meta
ORD-002725,2024-02-17,82.88,42.26,40.62,Meta
ORD-002726,2024-02-17,64.62,0.0,64.62,Meta
ORD-002727,2024-02-17,49.92,0.0,49.92,TikTok
ORD-002728,2024-02-17,80.16,0.0,80.16,Direct
ORD-002729,2024-02-17,63.01,0.0,63.01,Meta
ORD-002730,2024-02-17,43.41,0.0,43.41,Microsoft
ORD-002731,2024-02-17,76.14,16.55,59.59,Meta
ORD-002732,2024-02-17,54.24,0.0,54.24,Google
ORD-002733,2024-02-17,69.22,0.0,69.22,Google
ORD-002734,2024-02-17,109.3,0.0,109.3,Direct
ORD-002735,2024-02-18,54.62,0.0,54.62,TikTok
ORD-002736,2024-02-18,62.79,0.0,62.79,Meta
ORD-002737,2024-02-18,89.51,0.0,89.51,Email
ORD-002738,2024-02-18,85.39,0.0,85.39,Google
ORD-002739,2024-02-18,65.44,0.0,65.44,Meta
ORD-002740,2024-02-18,53.92,21.62,32.3,Google
ORD-002741,2024-02-18,53.15,0.0,53.15,Meta
ORD-002742,2024-02-18,79.24,0.0,79.24,Google
ORD-002743,2024-02-18,67.27,0.0,67.27,Meta
ORD-002744,2024-02-18,50.91,0.0,50.91,Direct
ORD-002745,2024-02-18,71.85,0.0,71.85,Google
ORD-002746,2024-02-18,48.58,18.51,30.07,Email
ORD-002747,2024-02-18,71.51,0.0,71.51,Email
ORD-002748,2024-02-18,58.35,0.0,58.35,Direct
ORD-002749,2024-02-18,66.96,0.0,66.96,Google
ORD-002750,2024-02-18,84.74,0.0,84.74,TikTok
ORD-002751,2024-02-18,59.49,0.0,59.49,Meta
ORD-002752,2024-02-18,61.96,0.0,61.96,Google
ORD-002753,2024-02-18,60.65,0.0,60.65,Google
ORD-002754,2024-02-18,97.45,0.0,97.45,Meta
ORD-002755,2024-02-18,52.58,0.0,52.58,Direct
ORD-002756,2024-02-18,38.0,0.0,38.0,Email
ORD-002757,2024-02-18,76.56,0.0,76.56,Meta
ORD-002758,2024-02-18,78.82,0.0,78.82,Meta
ORD-002759,2024-02-18,46.65,0.0,46.65,Direct
ORD-002760,2024-02-18,53.98,0.0,53.98,Google
ORD-002761,2024-02-18,62.95,0.0,62.95,Meta
ORD-002762,2024-02-18,54.16,0.0,54.16,Microsoft
ORD-002763,2024-02-18,53.55,0.0,53.55,Email
ORD-002764,2024-02-18,56.93,23.63,33.3,Google
ORD-002765,2024-02-18,93.89,42.5,51.39,Meta
ORD-002766,2024-02-18,86.61,0.0,86.61,Microsoft
ORD-002767,2024-02-18,60.58,0.0,60.58,Email
ORD-002768,2024-02-18,51.28,0.0,51.28,Email
ORD-002769,2024-02-18,78.11,0.0,78.11,TikTok
ORD-002770,2024-02-18,91.95,0.0,91.95,Microsoft
ORD-002771,2024-02-18,49.43,0.0,49.43,Microsoft
ORD-002772,2024-02-18,86.35,0.0,86.35,Microsoft
ORD-002773,2024-02-18,57.53,0.0,57.53,Google
ORD-002774,2024-02-18,68.14,0.0,68.14,Microsoft
ORD-002775,2024-02-18,79.85,0.0,79.85,Email
ORD-002776,2024-02-18,66.6,0.0,66.6,Email
ORD-002777,2024-02-18,68.07,0.0,68.07,Microsoft
ORD-002778,2024-02-18,60.97,0.0,60.97,Google
ORD-002779,2024-02-18,60.31,0.0,60.31,TikTok
ORD-002780,2024-02-18,78.85,0.0,78.85,Google
ORD-002781,2024-02-18,105.39,0.0,105.39,Google
ORD-002782,2024-02-18,66.75,0.0,66.75,Meta
ORD-002783,2024-02-18,66.21,0.0,66.21,Meta
ORD-002784,2024-02-18,63.78,0.0,63.78,Meta
ORD-002785,2024-02-18,63.56,0.0,63.56,Microsoft
ORD-002786,2024-02-18,72.99,0.0,72.99,Meta
ORD-002787,2024-02-18,71.19,0.0,71.19,Google
ORD-002788,2024-02-18,67.18,0.0,67.18,Direct
ORD-002789,2024-02-18,85.98,0.0,85.98,Email
ORD-002790,2024-02-18,73.07,0.0,73.07,Meta
ORD-002791,2024-02-18,75.74,0.0,75.74,Email
ORD-002792,2024-02-18,57.69,0.0,57.69,Meta
ORD-002793,2024-02-18,43.51,0.0,43.51,Google
ORD-002794,2024-02-19,91.67,0.0,91.67,Meta
ORD-002795,2024-02-19,87.88,0.0,87.88,Direct
ORD-002796,2024-02-19,68.33,0.0,68.33,Google
ORD-002797,2024-02-19,64.56,0.0,64.56,Meta
ORD-002798,2024-02-19,43.87,0.0,43.87,Meta
ORD-002799,2024-02-19,55.29,0.0,55.29,Meta
ORD-002800,2024-02-19,79.73,0.0,79.73,Meta
ORD-002801,2024-02-19,26.68,0.0,26.68,Meta
ORD-002802,2024-02-19,101.66,0.0,101.66,Google
ORD-002803,2024-02-19,53.94,0.0,53.94,TikTok
ORD-002804,2024-02-19,101.75,0.0,101.75,Email
ORD-002805,2024-02-19,67.28,66.21,1.07,Google
ORD-002806,2024-02-19,54.66,0.0,54.66,Google
ORD-002807,2024-02-19,63.72,0.0,63.72,Direct
ORD-002808,2024-02-19,76.02,0.0,76.02,Microsoft
ORD-002809,2024-02-19,62.03,0.0,62.03,Meta
ORD-002810,2024-02-19,82.34,23.87,58.47,Google
ORD-002811,2024-02-19,56.94,0.0,56.94,Email
ORD-002812,2024-02-19,84.74,0.0,84.74,Direct
ORD-002813,2024-02-19,69.88,0.0,69.88,Email
ORD-002814,2024-02-19,69.12,0.0,69.12,Direct
ORD-002815,2024-02-19,69.49,0.0,69.49,Microsoft
ORD-002816,2024-02-19,53.19,0.0,53.19,Meta
ORD-002817,2024-02-19,75.1,0.0,75.1,Google
ORD-002818,2024-02-19,59.87,36.77,23.1,Email
ORD-002819,2024-02-19,85.97,0.0,85.97,Meta
ORD-002820,2024-02-19,72.25,0.0,72.25,Google
ORD-002821,2024-02-19,82.2,0.0,82.2,Meta
ORD-002822,2024-02-19,73.85,0.0,73.85,Direct
ORD-002823,2024-02-19,55.54,0.0,55.54,Email
ORD-002824,2024-02-19,79.62,54.42,25.2,Meta
ORD-002825,2024-02-19,52.59,0.0,52.59,Google
ORD-002826,2024-02-19,71.13,0.0,71.13,Email
ORD-002827,2024-02-19,62.95,0.0,62.95,Google
ORD-002828,2024-02-19,89.41,0.0,89.41,TikTok
ORD-002829,2024-02-19,71.12,0.0,71.12,Google
ORD-002830,2024-02-19,65.39,0.0,65.39,Email
ORD-002831,2024-02-19,58.07,0.0,58.07,Direct
ORD-002832,2024-02-19,84.57,0.0,84.57,Google
ORD-002833,2024-02-19,74.74,0.0,74.74,Direct
ORD-002834,2024-02-19,85.94,43.27,42.67,Meta
ORD-002835,2024-02-19,67.68,0.0,67.68,Microsoft
ORD-002836,2024-02-19,91.58,0.0,91.58,Microsoft
ORD-002837,2024-02-19,83.49,0.0,83.49,Meta
ORD-002838,2024-02-20,49.61,0.0,49.61,Email
ORD-002839,2024-02-20,29.03,7.14,21.89,Meta
ORD-002840,2024-02-20,49.01,0.0,49.01,Meta
ORD-002841,2024-02-20,46.04,20.74,25.3,Google
ORD-002842,2024-02-20,26.66,0.0,26.66,Meta
ORD-002843,2024-02-20,31.12,0.0,31.12,TikTok
ORD-002844,2024-02-20,83.39,0.0,83.39,Google
ORD-002845,2024-02-20,45.81,0.0,45.81,Google
ORD-002846,2024-02-20,64.03,0.0,64.03,Direct
ORD-002847,2024-02-20,67.17,0.0,67.17,Direct
ORD-002848,2024-02-20,60.31,0.0,60.31,Google
ORD-002849,2024-02-20,63.02,0.0,63.02,Microsoft
ORD-002850,2024-02-20,73.76,0.0,73.76,Direct
ORD-002851,2024-02-20,38.62,0.0,38.62,Meta
ORD-002852,2024-02-20,90.79,0.0,90.79,Meta
ORD-002853,2024-02-20,77.06,0.0,77.06,Google
ORD-002854,2024-02-20,80.39,0.0,80.39,Email
ORD-002855,2024-02-20,92.89,0.0,92.89,Microsoft
ORD-002856,2024-02-20,78.57,71.63,6.94,Google
ORD-002857,2024-02-20,63.27,0.0,63.27,Direct
ORD-002858,2024-02-20,89.59,60.87,28.72,Meta
ORD-002859,2024-02-20,72.37,0.0,72.37,Email
ORD-002860,2024-02-20,77.9,0.0,77.9,Meta
ORD-002861,2024-02-20,68.31,0.0,68.31,Microsoft
ORD-002862,2024-02-20,45.4,0.0,45.4,TikTok
ORD-002863,2024-02-20,41.97,0.0,41.97,Microsoft
ORD-002864,2024-02-20,72.95,0.0,72.95,TikTok
ORD-002865,2024-02-20,27.1,0.0,27.1,Direct
ORD-002866,2024-02-20,58.68,0.0,58.68,Direct
ORD-002867,2024-02-20,85.59,0.0,85.59,Email
ORD-002868,2024-02-20,66.24,0.0,66.24,Direct
ORD-002869,2024-02-20,70.41,0.0,70.41,Google
ORD-002870,2024-02-20,123.13,0.0,123.13,Meta
ORD-002871,2024-02-20,64.94,0.0,64.94,Meta
ORD-002872,2024-02-20,104.81,0.0,104.81,Direct
ORD-002873,2024-02-20,93.67,0.0,93.67,Google
ORD-002874,2024-02-20,55.24,0.0,55.24,Email
ORD-002875,2024-02-20,81.12,0.0,81.12,Microsoft
ORD-002876,2024-02-20,44.11,11.48,32.63,Google
ORD-002877,2024-02-20,88.22,0.0,88.22,Google
ORD-002878,2024-02-20,46.07,0.0,46.07,Direct
ORD-002879,2024-02-20,73.12,0.0,73.12,Direct
ORD-002880,2024-02-20,105.75,0.0,105.75,Google
ORD-002881,2024-02-20,52.88,0.0,52.88,Meta
ORD-002882,2024-02-20,43.24,38.75,4.49,Google
ORD-002883,2024-02-20,65.37,44.83,20.54,Google
ORD-002884,2024-02-20,74.59,0.0,74.59,Meta
ORD-002885,2024-02-20,43.94,0.0,43.94,Google
ORD-002886,2024-02-20,77.24,0.0,77.24,Google
ORD-002887,2024-02-20,59.43,0.0,59.43,Email
ORD-002888,2024-02-20,54.37,0.0,54.37,Google
ORD-002889,2024-02-20,75.83,0.0,75.83,Direct
ORD-002890,2024-02-20,45.3,0.0,45.3,Meta
ORD-002891,2024-02-20,58.32,0.0,58.32,Email
ORD-002892,2024-02-20,59.5,0.0,59.5,Meta
ORD-002893,2024-02-20,59.85,0.0,59.85,Meta
ORD-002894,2024-02-20,77.74,0.0,77.74,Meta
ORD-002895,2024-02-21,65.98,0.0,65.98,Email
ORD-002896,2024-02-21,79.77,0.0,79.77,Meta
ORD-002897,2024-02-21,55.42,0.0,55.42,Meta
ORD-002898,2024-02-21,77.64,0.0,77.64,Meta
ORD-002899,2024-02-21,66.18,0.0,66.18,TikTok
ORD-002900,2024-02-21,60.17,0.0,60.17,Email
ORD-002901,2024-02-21,62.19,0.0,62.19,Google
ORD-002902,2024-02-21,102.23,0.0,102.23,Email
ORD-002903,2024-02-21,66.3,0.0,66.3,Email
ORD-002904,2024-02-21,71.18,0.0,71.18,Email
ORD-002905,2024-02-21,44.39,0.0,44.39,Meta
ORD-002906,2024-02-21,70.56,0.0,70.56,Meta
ORD-002907,2024-02-21,66.96,0.0,66.96,Google
ORD-002908,2024-02-21,52.56,0.0,52.56,Google
ORD-002909,2024-02-21,50.39,0.0,50.39,Meta
ORD-002910,2024-02-21,38.39,0.0,38.39,Direct
ORD-002911,2024-02-21,93.23,0.0,93.23,Google
ORD-002912,2024-02-21,87.68,0.0,87.68,Microsoft
ORD-002913,2024-02-21,104.6,0.0,104.6,Direct
ORD-002914,2024-02-21,62.24,0.0,62.24,TikTok
ORD-002915,2024-02-21,50.67,0.0,50.67,Direct
ORD-002916,2024-02-21,54.97,0.0,54.97,Direct
ORD-002917,2024-02-21,81.02,0.0,81.02,Email
ORD-002918,2024-02-21,61.48,0.0,61.48,Direct
ORD-002919,2024-02-21,73.69,0.0,73.69,Meta
ORD-002920,2024-02-21,67.34,0.0,67.34,Meta
ORD-002921,2024-02-21,100.39,0.0,100.39,Meta
ORD-002922,2024-02-21,66.99,0.0,66.99,Google
ORD-002923,2024-02-21,80.23,0.0,80.23,Meta
ORD-002924,2024-02-21,67.2,0.0,67.2,Email
ORD-002925,2024-02-21,76.44,0.0,76.44,Meta
ORD-002926,2024-02-21,80.59,0.0,80.59,Google
ORD-002927,2024-02-21,46.03,0.0,46.03,Microsoft
ORD-002928,2024-02-21,60.38,0.0,60.38,Google
ORD-002929,2024-02-21,83.62,22.33,61.29,Meta
ORD-002930,2024-02-21,94.39,0.0,94.39,Google
ORD-002931,2024-02-21,77.66,0.0,77.66,Google
ORD-002932,2024-02-21,91.4,0.0,91.4,Google
ORD-002933,2024-02-21,78.76,72.64,6.12,Google
ORD-002934,2024-02-21,59.61,0.0,59.61,Meta
ORD-002935,2024-02-21,90.1,0.0,90.1,TikTok
ORD-002936,2024-02-21,30.14,0.0,30.14,Microsoft
ORD-002937,2024-02-21,49.62,0.0,49.62,Meta
ORD-002938,2024-02-21,87.27,0.0,87.27,Google
ORD-002939,2024-02-21,93.75,0.0,93.75,Email
ORD-002940,2024-02-21,81.8,0.0,81.8,Meta
ORD-002941,2024-02-21,73.68,24.86,48.82,TikTok
ORD-002942,2024-02-21,47.13,0.0,47.13,Meta
ORD-002943,2024-02-21,41.64,0.0,41.64,Google
ORD-002944,2024-02-21,62.26,0.0,62.26,Email
ORD-002945,2024-02-21,66.17,0.0,66.17,TikTok
ORD-002946,2024-02-21,85.34,0.0,85.34,Google
ORD-002947,2024-02-21,79.82,0.0,79.82,Meta
ORD-002948,2024-02-21,43.62,0.0,43.62,Email
ORD-002949,2024-02-21,52.42,0.0,52.42,TikTok
ORD-002950,2024-02-21,64.55,0.0,64.55,Meta
ORD-002951,2024-02-21,45.47,0.0,45.47,Meta
ORD-002952,2024-02-21,61.39,0.0,61.39,Meta
ORD-002953,2024-02-21,69.12,0.0,69.12,Google
ORD-002954,2024-02-21,59.52,0.0,59.52,Direct
ORD-002955,2024-02-21,107.11,0.0,107.11,Meta
ORD-002956,2024-02-21,72.17,0.0,72.17,Google
ORD-002957,2024-02-21,80.66,0.0,80.66,Meta
ORD-002958,2024-02-22,86.43,0.0,86.43,Meta
ORD-002959,2024-02-22,51.67,40.52,11.15,Google
ORD-002960,2024-02-22,73.6,0.0,73.6,Meta
ORD-002961,2024-02-22,58.8,0.0,58.8,Email
ORD-002962,2024-02-22,51.37,0.0,51.37,Email
ORD-002963,2024-02-22,79.11,0.0,79.11,Email
ORD-002964,2024-02-22,81.54,0.0,81.54,Google
ORD-002965,2024-02-22,64.43,0.0,64.43,Google
ORD-002966,2024-02-22,85.93,0.0,85.93,Meta
ORD-002967,2024-02-22,66.9,0.0,66.9,Google
ORD-002968,2024-02-22,45.77,0.0,45.77,Google
ORD-002969,2024-02-22,78.6,26.95,51.65,Meta
ORD-002970,2024-02-22,54.25,39.78,14.47,Google
ORD-002971,2024-02-22,92.51,0.0,92.51,Google
ORD-002972,2024-02-22,98.87,0.0,98.87,Meta
ORD-002973,2024-02-22,69.19,0.0,69.19,Direct
ORD-002974,2024-02-22,67.1,0.0,67.1,Meta
ORD-002975,2024-02-22,48.77,0.0,48.77,Google
ORD-002976,2024-02-22,59.08,0.0,59.08,Microsoft
ORD-002977,2024-02-22,60.16,0.0,60.16,Meta
ORD-002978,2024-02-22,58.64,0.0,58.64,Meta
ORD-002979,2024-02-22,65.6,0.0,65.6,Meta
ORD-002980,2024-02-22,104.91,0.0,104.91,Google
ORD-002981,2024-02-22,65.58,0.0,65.58,Microsoft
