user_id,cohort_week,channel,sent,converted,revenue,holdout_flag
6377,2024-01-29,email,1,0,0.0,0
6378,2024-01-29,email,0,0,0.0,1
6379,2024-01-29,email,0,0,0.0,1
6380,2024-01-29,email,0,0,0.0,0
6381,2024-01-29,email,1,0,0.0,0
6382,2024-01-29,email,0,0,0.0,1
6383,2024-01-29,email,1,0,0.0,0
6384,2024-01-29,email,0,0,0.0,1
6385,2024-01-29,email,0,0,0.0,1
6386,2024-01-29,email,0,0,0.0,1
6387,2024-01-29,email,1,0,0.0,0
6388,2024-01-29,email,1,0,0.0,0
6389,2024-01-29,email,0,0,0.0,0
6390,2024-01-29,email,0,0,0.0,1
6391,2024-01-29,email,0,0,0.0,1
6392,2024-01-29,email,0,0,0.0,1
6393,2024-01-29,email,0,0,0.0,0
6394,2024-01-29,email,0,0,0.0,1
6395,2024-01-29,email,0,0,0.0,1
6396,2024-01-29,email,1,0,0.0,0
6397,2024-01-29,email,0,0,0.0,1
6398,2024-01-29,email,1,0,0.0,0
6399,2024-01-29,email,0,0,0.0,0
6400,2024-01-29,email,1,0,0.0,1
6401,2024-01-29,email,1,0,0.0,0
6402,2024-01-29,email,1,0,0.0,0
6403,2024-01-29,email,1,0,0.0,0
6404,2024-01-29,email,0,0,0.0,1
6405,2024-01-29,email,1,0,0.0,0
6406,2024-01-29,email,0,0,0.0,1
6407,2024-01-29,email,0,0,0.0,1
6408,2024-01-29,email,1,0,0.0,0
6409,2024-01-29,email,0,0,0.0,0
6410,2024-01-29,email,0,0,0.0,1
6411,2024-01-29,email,0,1,46.98,1
6412,2024-01-29,email,0,0,0.0,1
6413,2024-01-29,email,0,0,0.0,0
6414,2024-01-29,email,0,0,0.0,1
6415,2024-01-29,email,1,0,0.0,0
6416,2024-01-29,email,1,1,60.95,0
6417,2024-01-29,email,1,0,0.0,0
6418,2024-01-29,email,0,0,0.0,1
6419,2024-01-29,email,0,0,0.0,0
6420,2024-01-29,email,0,0,0.0,1
6421,2024-01-29,email,1,0,0.0,1
6422,2024-01-29,email,0,1,92.92,1
6423,2024-01-29,email,1,0,0.0,0
6424,2024-01-29,email,0,0,0.0,0
6425,2024-01-29,email,1,0,0.0,0
6426,2024-01-29,email,0,0,0.0,1
6427,2024-01-29,email,0,0,0.0,1
6428,2024-01-29,email,1,0,0.0,0
6429,2024-01-29,email,0,0,0.0,1
6430,2024-01-29,email,0,0,0.0,1
6431,2024-01-29,email,0,0,0.0,1
6432,2024-01-29,email,0,0,0.0,1
6433,2024-01-29,email,1,0,0.0,0
6434,2024-01-29,email,1,0,0.0,0
6435,2024-01-29,email,1,0,0.0,0
6436,2024-01-29,email,1,0,0.0,0
6437,2024-01-29,email,0,0,0.0,1
6438,2024-01-29,email,0,0,0.0,1
6439,2024-01-29,email,1,0,0.0,0
6440,2024-01-29,email,1,0,0.0,1
6441,2024-01-29,email,0,0,0.0,1
6442,2024-01-29,email,0,0,0.0,1
6443,2024-01-29,email,1,0,0.0,0
6444,2024-01-29,email,1,0,0.0,0
6445,2024-01-29,email,0,0,0.0,1
6446,2024-01-29,email,0,0,0.0,1
6447,2024-01-29,email,0,0,0.0,1
6448,2024-01-29,email,1,0,0.0,0
6449,2024-01-29,email,0,0,0.0,1
6450,2024-01-29,email,0,0,0.0,1
6451,2024-01-29,email,1,0,0.0,0
6452,2024-01-29,email,1,0,0.0,0
6453,2024-01-29,email,1,0,0.0,0
6454,2024-01-29,email,1,0,0.0,0
6455,2024-01-29,email,0,0,0.0,0
6456,2024-01-29,email,0,0,0.0,1
6457,2024-01-29,email,1,0,0.0,0
6458,2024-01-29,email,1,0,0.0,0
6459,2024-01-29,email,1,0,0.0,0
6460,2024-01-29,email,0,0,0.0,0
6461,2024-01-29,email,1,0,0.0,0
6462,2024-01-29,email,0,0,0.0,1
6463,2024-01-29,email,1,0,0.0,0
6464,2024-01-29,email,0,0,0.0,1
6465,2024-01-29,email,1,0,0.0,0
6466,2024-01-29,email,1,0,0.0,0
6467,2024-01-29,email,0,0,0.0,1
6468,2024-01-29,email,0,1,80.12,1
6469,2024-01-29,email,1,0,0.0,0
6470,2024-01-29,email,1,0,0.0,0
6471,2024-01-29,email,0,0,0.0,0
6472,2024-01-29,email,1,0,0.0,0
6473,2024-01-29,email,0,0,0.0,1
6474,2024-01-29,email,1,0,0.0,0
6475,2024-01-29,email,1,0,0.0,0
6476,2024-01-29,email,0,0,0.0,1
6477,2024-01-29,email,0,0,0.0,0
6478,2024-01-29,email,0,0,0.0,0
6479,2024-01-29,email,1,0,0.0,0
6480,2024-01-29,email,1,0,0.0,0
6481,2024-01-29,email,1,0,0.0,0
6482,2024-01-29,email,1,0,0.0,0
6483,2024-01-29,email,0,0,0.0,1
6484,2024-01-29,email,0,0,0.0,1
6485,2024-01-29,email,1,0,0.0,0
6486,2024-01-29,email,0,0,0.0,1
6487,2024-01-29,email,1,0,0.0,0
6488,2024-01-29,email,0,0,0.0,1
6489,2024-01-29,email,1,0,0.0,0
6490,2024-01-29,email,0,0,0.0,0
6491,2024-01-29,email,0,0,0.0,1
6492,2024-01-29,email,0,0,0.0,1
6493,2024-01-29,email,1,0,0.0,0
6494,2024-01-29,email,1,0,0.0,0
6495,2024-01-29,email,0,0,0.0,0
6496,2024-01-29,email,0,0,0.0,1
6497,2024-01-29,email,0,0,0.0,1
6498,2024-01-29,email,0,0,0.0,1
6499,2024-01-29,email,1,0,0.0,0
6500,2024-01-29,email,1,0,0.0,0
6501,2024-01-29,email,1,0,0.0,0
6502,2024-01-29,email,1,0,0.0,0
6503,2024-01-29,email,0,0,0.0,0
6504,2024-01-29,email,0,0,0.0,1
6505,2024-01-29,email,1,0,0.0,0
6506,2024-01-29,email,0,0,0.0,0
6507,2024-01-29,email,0,0,0.0,1
6508,2024-01-29,email,1,0,0.0,0
6509,2024-01-29,email,1,0,0.0,0
6510,2024-01-29,email,1,0,0.0,0
6511,2024-01-29,email,1,0,0.0,0
6512,2024-01-29,email,1,0,0.0,0
6513,2024-01-29,email,0,0,0.0,1
6514,2024-01-29,email,1,0,0.0,1
6515,2024-01-29,email,1,0,0.0,0
6516,2024-01-29,email,0,0,0.0,1
6517,2024-01-29,email,1,0,0.0,1
6518,2024-01-29,email,1,0,0.0,0
6519,2024-01-29,email,1,0,0.0,0
6520,2024-01-29,email,0,0,0.0,1
6521,2024-01-29,email,1,0,0.0,0
6522,2024-01-29,email,1,0,0.0,1
6523,2024-01-29,email,1,0,0.0,0
6524,2024-01-29,email,1,0,0.0,1
6525,2024-01-29,email,0,0,0.0,0
6526,2024-01-29,email,0,0,0.0,1
6527,2024-01-29,email,0,0,0.0,1
6528,2024-01-29,email,1,0,0.0,1
6529,2024-01-29,email,1,0,0.0,1
6530,2024-01-29,email,0,0,0.0,1
6531,2024-01-29,email,1,0,0.0,0
6532,2024-01-29,email,0,0,0.0,1
6533,2024-01-29,email,1,0,0.0,0
6534,2024-01-29,email,0,0,0.0,0
6535,2024-01-29,email,0,0,0.0,1
6536,2024-01-29,email,1,0,0.0,0
6537,2024-01-29,email,1,0,0.0,0
6538,2024-01-29,email,1,0,0.0,0
6539,2024-01-29,email,1,0,0.0,0
6540,2024-01-29,email,0,0,0.0,1
6541,2024-01-29,email,1,0,0.0,0
6542,2024-01-29,email,1,0,0.0,0
6543,2024-01-29,email,0,0,0.0,0
6544,2024-01-29,email,0,0,0.0,1
6545,2024-01-29,email,0,0,0.0,1
6546,2024-01-29,email,0,0,0.0,1
6547,2024-01-29,email,0,0,0.0,1
6548,2024-01-29,email,1,0,0.0,0
6549,2024-01-29,email,0,0,0.0,1
6550,2024-01-29,email,0,0,0.0,1
6551,2024-01-29,email,1,0,0.0,0
6552,2024-01-29,email,1,0,0.0,0
6553,2024-01-29,email,1,0,0.0,0
6554,2024-01-29,email,1,0,0.0,0
6555,2024-01-29,email,1,0,0.0,0
6556,2024-01-29,email,1,0,0.0,0
6557,2024-01-29,email,1,0,0.0,0
6558,2024-01-29,email,1,1,98.95,0
6559,2024-01-29,email,0,0,0.0,1
6560,2024-01-29,email,1,0,0.0,0
6561,2024-01-29,email,1,0,0.0,0
6562,2024-01-29,email,0,0,0.0,1
6563,2024-01-29,email,0,0,0.0,1
6564,2024-01-29,email,0,0,0.0,0
6565,2024-01-29,email,0,0,0.0,1
6566,2024-01-29,email,1,0,0.0,0
6567,2024-01-29,email,0,0,0.0,1
6568,2024-01-29,email,1,1,72.58,0
6569,2024-01-29,email,1,0,0.0,0
6570,2024-01-29,email,1,0,0.0,1
6571,2024-01-29,email,0,0,0.0,1
6572,2024-01-29,email,0,0,0.0,1
6573,2024-01-29,email,1,0,0.0,0
6574,2024-01-29,email,1,0,0.0,0
6575,2024-01-29,email,0,0,0.0,0
6576,2024-01-29,email,1,0,0.0,0
6577,2024-01-29,email,0,0,0.0,1
6578,2024-01-29,email,0,0,0.0,1
6579,2024-01-29,email,0,0,0.0,1
6580,2024-01-29,email,0,0,0.0,1
6581,2024-01-29,email,0,0,0.0,0
6582,2024-01-29,email,0,0,0.0,1
6583,2024-01-29,email,0,1,61.01,1
6584,2024-01-29,email,1,0,0.0,0
6585,2024-01-29,email,0,0,0.0,1
6586,2024-01-29,email,1,0,0.0,0
6587,2024-01-29,email,0,0,0.0,1
6588,2024-01-29,email,0,0,0.0,1
6589,2024-01-29,email,0,0,0.0,0
6590,2024-01-29,email,0,0,0.0,1
6591,2024-01-29,email,1,1,82.62,0
6592,2024-01-29,email,0,0,0.0,0
6593,2024-01-29,email,1,0,0.0,0
6594,2024-01-29,email,1,0,0.0,0
6595,2024-01-29,email,1,0,0.0,0
6596,2024-01-29,email,1,0,0.0,0
6597,2024-01-29,email,0,0,0.0,1
6598,2024-01-29,email,1,0,0.0,0
6599,2024-01-29,email,0,0,0.0,1
6600,2024-01-29,email,0,0,0.0,1
6601,2024-01-29,email,0,0,0.0,1
6602,2024-01-29,email,0,0,0.0,0
6603,2024-01-29,email,1,0,0.0,0
6604,2024-01-29,email,1,0,0.0,0
6605,2024-01-29,email,1,0,0.0,0
6606,2024-01-29,email,1,1,52.47,0
6607,2024-01-29,email,0,0,0.0,1
6608,2024-01-29,email,0,0,0.0,1
6609,2024-01-29,email,0,0,0.0,1
6610,2024-01-29,email,1,0,0.0,0
6611,2024-01-29,email,1,1,72.47,1
6612,2024-01-29,email,1,0,0.0,1
6613,2024-01-29,email,0,0,0.0,0
6614,2024-01-29,email,1,0,0.0,0
6615,2024-01-29,email,1,0,0.0,0
6616,2024-01-29,email,0,0,0.0,0
6617,2024-01-29,email,0,0,0.0,1
6618,2024-01-29,email,0,0,0.0,0
6619,2024-01-29,email,1,0,0.0,0
6620,2024-01-29,email,1,1,35.13,0
6621,2024-01-29,email,0,0,0.0,1
6622,2024-01-29,email,1,0,0.0,0
6623,2024-01-29,email,1,0,0.0,0
6624,2024-01-29,email,1,0,0.0,1
6625,2024-01-29,email,1,0,0.0,0
6626,2024-01-29,email,0,0,0.0,0
6627,2024-01-29,email,0,0,0.0,1
6628,2024-01-29,email,0,0,0.0,1
6629,2024-01-29,email,0,0,0.0,1
6630,2024-01-29,email,1,0,0.0,0
6631,2024-01-29,email,1,0,0.0,0
6632,2024-01-29,email,0,0,0.0,0
6633,2024-01-29,email,0,0,0.0,1
6634,2024-01-29,email,0,0,0.0,1
6635,2024-01-29,email,1,0,0.0,0
6636,2024-01-29,email,0,0,0.0,1
6637,2024-01-29,email,0,0,0.0,1
6638,2024-01-29,email,1,0,0.0,0
6639,2024-01-29,email,1,0,0.0,0
6640,2024-01-29,email,0,0,0.0,1
6641,2024-01-29,email,0,0,0.0,0
6642,2024-01-29,email,1,0,0.0,0
6643,2024-01-29,email,1,0,0.0,0
6644,2024-01-29,email,0,0,0.0,1
6645,2024-01-29,email,1,0,0.0,0
6646,2024-01-29,email,0,0,0.0,1
6647,2024-01-29,email,0,0,0.0,0
6648,2024-01-29,email,1,0,0.0,0
6649,2024-01-29,email,0,0,0.0,1
6650,2024-01-29,email,1,0,0.0,0
6651,2024-01-29,email,0,0,0.0,1
6652,2024-01-29,email,1,0,0.0,0
6653,2024-01-29,email,1,0,0.0,0
6654,2024-01-29,email,0,0,0.0,1
6655,2024-01-29,email,1,0,0.0,1
6656,2024-01-29,email,1,0,0.0,0
6657,2024-01-29,email,1,0,0.0,0
6658,2024-01-29,email,0,0,0.0,1
6659,2024-01-29,email,1,0,0.0,0
6660,2024-01-29,email,0,0,0.0,1
6661,2024-01-29,email,1,0,0.0,0
6662,2024-01-29,email,1,0,0.0,0
6663,2024-01-29,email,1,0,0.0,0
6664,2024-01-29,email,1,0,0.0,0
6665,2024-01-29,email,0,0,0.0,1
6666,2024-01-29,email,0,0,0.0,1
6667,2024-01-29,email,0,0,0.0,1
6668,2024-01-29,email,1,0,0.0,1
6669,2024-01-29,email,1,0,0.0,0
6670,2024-01-29,email,0,0,0.0,0
6671,2024-01-29,email,0,0,0.0,1
6672,2024-01-29,email,0,0,0.0,1
6673,2024-01-29,email,1,0,0.0,0
6674,2024-01-29,email,1,0,0.0,0
6675,2024-01-29,email,1,0,0.0,1
6676,2024-01-29,email,1,0,0.0,0
6677,2024-01-29,email,0,1,33.25,0
6678,2024-01-29,email,0,0,0.0,1
6679,2024-01-29,email,1,0,0.0,0
6680,2024-01-29,email,0,0,0.0,1
6681,2024-01-29,email,0,0,0.0,1
6682,2024-01-29,email,1,0,0.0,1
6683,2024-01-29,email,1,0,0.0,0
6684,2024-01-29,email,1,0,0.0,0
6685,2024-01-29,email,1,0,0.0,0
6686,2024-01-29,email,1,0,0.0,0
6687,2024-01-29,email,1,0,0.0,0
6688,2024-01-29,email,0,0,0.0,1
6689,2024-01-29,email,1,0,0.0,0
6690,2024-01-29,email,0,0,0.0,1
6691,2024-01-29,email,0,0,0.0,0
6692,2024-01-29,email,0,0,0.0,1
6693,2024-01-29,email,1,0,0.0,0
6694,2024-01-29,email,1,0,0.0,0
6695,2024-01-29,email,1,0,0.0,0
6696,2024-01-29,email,1,0,0.0,0
6697,2024-01-29,email,1,0,0.0,0
6698,2024-01-29,email,0,0,0.0,1
6699,2024-01-29,email,0,0,0.0,1
6700,2024-01-29,email,1,0,0.0,0
6701,2024-01-29,email,1,0,0.0,0
6702,2024-01-29,email,1,0,0.0,1
6703,2024-01-29,email,1,0,0.0,0
6704,2024-01-29,email,0,0,0.0,0
6705,2024-01-29,email,0,0,0.0,0
6706,2024-01-29,email,0,0,0.0,1
6707,2024-01-29,email,0,0,0.0,1
6708,2024-01-29,email,1,0,0.0,0
6709,2024-01-29,email,1,0,0.0,0
6710,2024-01-29,email,1,0,0.0,0
6711,2024-01-29,email,1,0,0.0,0
6712,2024-01-29,email,0,0,0.0,0
6713,2024-01-29,email,0,1,50.56,1
6714,2024-01-29,email,0,0,0.0,1
6715,2024-01-29,email,0,0,0.0,1
6716,2024-01-29,email,1,0,0.0,0
6717,2024-01-29,email,1,0,0.0,0
6718,2024-01-29,email,1,0,0.0,0
6719,2024-01-29,email,1,0,0.0,0
6720,2024-01-29,email,1,0,0.0,0
6721,2024-01-29,email,1,0,0.0,0
6722,2024-01-29,email,1,1,38.53,0
6723,2024-01-29,email,0,0,0.0,1
6724,2024-01-29,email,0,0,0.0,0
6725,2024-01-29,email,0,0,0.0,1
6726,2024-01-29,email,1,0,0.0,0
6727,2024-01-29,email,0,0,0.0,1
6728,2024-01-29,email,1,0,0.0,0
6729,2024-01-29,email,1,0,0.0,0
6730,2024-01-29,email,1,0,0.0,0
6731,2024-01-29,email,0,0,0.0,0
6732,2024-01-29,email,0,0,0.0,1
6733,2024-01-29,email,0,0,0.0,1
6734,2024-01-29,email,1,0,0.0,0
6735,2024-01-29,email,1,0,0.0,0
6736,2024-01-29,email,0,0,0.0,0
6737,2024-01-29,email,0,0,0.0,0
6738,2024-01-29,email,0,0,0.0,1
6739,2024-01-29,email,0,0,0.0,0
6740,2024-01-29,email,0,0,0.0,1
6741,2024-01-29,email,0,0,0.0,0
6742,2024-01-29,email,0,0,0.0,1
6743,2024-01-29,email,0,0,0.0,0
6744,2024-01-29,email,0,0,0.0,1
6745,2024-01-29,email,0,0,0.0,1
6746,2024-01-29,email,0,1,61.78,0
6747,2024-01-29,email,0,0,0.0,1
6748,2024-01-29,email,1,0,0.0,0
6749,2024-01-29,email,1,0,0.0,0
6750,2024-01-29,email,0,0,0.0,0
6751,2024-01-29,email,1,0,0.0,1
6752,2024-01-29,email,1,0,0.0,0
6753,2024-01-29,email,0,0,0.0,1
6754,2024-01-29,email,0,0,0.0,1
6755,2024-01-29,email,1,1,49.21,0
6756,2024-01-29,email,0,0,0.0,1
6757,2024-01-29,email,1,0,0.0,0
6758,2024-01-29,email,0,0,0.0,1
6759,2024-01-29,email,1,1,99.42,0
6760,2024-01-29,email,1,0,0.0,0
6761,2024-01-29,email,1,0,0.0,0
6762,2024-01-29,email,1,0,0.0,0
6763,2024-01-29,email,0,0,0.0,1
6764,2024-01-29,email,1,0,0.0,0
6765,2024-01-29,email,1,0,0.0,0
6766,2024-01-29,email,1,0,0.0,0
6767,2024-01-29,email,1,0,0.0,1
6768,2024-01-29,email,1,0,0.0,0
6769,2024-01-29,email,0,0,0.0,1
6770,2024-01-29,email,0,0,0.0,1
6771,2024-01-29,email,1,0,0.0,0
6772,2024-01-29,email,1,0,0.0,0
6773,2024-01-29,email,1,0,0.0,0
6774,2024-01-29,email,1,0,0.0,0
6775,2024-01-29,email,0,0,0.0,1
6776,2024-01-29,email,0,0,0.0,1
6777,2024-01-29,email,0,0,0.0,1
6778,2024-01-29,email,0,0,0.0,1
6779,2024-01-29,email,1,0,0.0,0
6780,2024-01-29,email,1,0,0.0,0
6781,2024-01-29,email,0,1,42.15,0
6782,2024-01-29,email,1,0,0.0,0
6783,2024-01-29,email,1,0,0.0,0
6784,2024-01-29,email,1,0,0.0,0
6785,2024-01-29,email,0,0,0.0,1
6786,2024-01-29,email,1,0,0.0,0
6787,2024-01-29,email,0,0,0.0,0
6788,2024-01-29,email,1,0,0.0,0
6789,2024-01-29,email,0,0,0.0,1
6790,2024-01-29,email,0,0,0.0,0
6791,2024-01-29,email,0,0,0.0,1
6792,2024-01-29,email,1,0,0.0,0
6793,2024-01-29,email,0,0,0.0,0
6794,2024-01-29,email,0,0,0.0,1
6795,2024-01-29,email,1,1,62.79,0
6796,2024-01-29,email,0,0,0.0,1
6797,2024-01-29,email,0,0,0.0,1
6798,2024-01-29,email,0,0,0.0,1
6799,2024-01-29,email,1,0,0.0,0
6800,2024-01-29,email,0,0,0.0,1
6801,2024-01-29,email,0,0,0.0,1
6802,2024-01-29,email,1,0,0.0,0
6803,2024-01-29,email,0,0,0.0,1
6804,2024-01-29,email,0,0,0.0,0
6805,2024-01-29,email,1,0,0.0,0
6806,2024-01-29,email,1,0,0.0,0
6807,2024-01-29,email,0,0,0.0,1
6808,2024-01-29,email,1,0,0.0,0
6809,2024-01-29,email,0,0,0.0,0
6810,2024-01-29,email,0,0,0.0,0
6811,2024-01-29,email,0,0,0.0,0
6812,2024-01-29,email,0,0,0.0,0
6813,2024-01-29,email,1,0,0.0,0
6814,2024-01-29,email,1,0,0.0,0
6815,2024-01-29,email,1,0,0.0,0
6816,2024-01-29,email,1,0,0.0,0
6817,2024-01-29,email,0,0,0.0,1
6818,2024-01-29,email,0,0,0.0,1
6819,2024-01-29,email,1,0,0.0,0
6820,2024-01-29,email,1,0,0.0,0
6821,2024-01-29,email,0,0,0.0,1
6822,2024-01-29,email,1,0,0.0,0
6823,2024-01-29,email,0,0,0.0,1
6824,2024-01-29,email,0,0,0.0,1
6825,2024-01-29,email,0,0,0.0,0
6826,2024-01-29,email,1,0,0.0,0
6827,2024-01-29,email,0,0,0.0,0
6828,2024-01-29,email,0,0,0.0,0
6829,2024-01-29,email,1,0,0.0,0
6830,2024-01-29,email,0,0,0.0,0
6831,2024-01-29,email,0,0,0.0,1
6832,2024-01-29,email,0,0,0.0,1
6833,2024-01-29,email,1,0,0.0,0
6834,2024-01-29,email,0,0,0.0,0
6835,2024-01-29,email,0,0,0.0,1
6836,2024-01-29,email,1,0,0.0,0
6837,2024-01-29,email,0,0,0.0,1
6838,2024-01-29,email,1,0,0.0,0
6839,2024-01-29,email,1,0,0.0,0
6840,2024-01-29,email,1,1,48.46,0
6841,2024-01-29,email,0,0,0.0,1
6842,2024-01-29,email,0,0,0.0,1
6843,2024-01-29,email,0,0,0.0,1
6844,2024-01-29,email,1,0,0.0,0
6845,2024-01-29,email,1,1,33.02,0
6846,2024-01-29,email,1,0,0.0,0
6847,2024-01-29,email,0,0,0.0,1
6848,2024-01-29,email,1,0,0.0,0
6849,2024-01-29,email,1,0,0.0,0
6850,2024-01-29,email,0,0,0.0,0
6851,2024-01-29,email,1,0,0.0,0
6852,2024-01-29,email,1,0,0.0,1
6853,2024-01-29,email,1,0,0.0,0
6854,2024-01-29,email,0,0,0.0,1
6855,2024-01-29,email,1,0,0.0,0
6856,2024-01-29,email,0,0,0.0,1
6857,2024-01-29,email,1,0,0.0,0
6858,2024-01-29,email,0,0,0.0,1
6859,2024-01-29,email,1,0,0.0,0
6860,2024-01-29,email,1,0,0.0,1
6861,2024-01-29,email,1,0,0.0,0
6862,2024-01-29,email,0,0,0.0,0
6863,2024-01-29,email,1,1,41.35,0
6864,2024-01-29,email,0,0,0.0,0
6865,2024-01-29,email,0,0,0.0,0
6866,2024-01-29,email,0,0,0.0,1
6867,2024-01-29,email,1,0,0.0,0
6868,2024-01-29,email,1,0,0.0,0
6869,2024-01-29,email,1,0,0.0,0
6870,2024-01-29,email,1,0,0.0,1
6871,2024-01-29,email,1,0,0.0,0
6872,2024-01-29,email,0,0,0.0,1
6873,2024-01-29,email,1,0,0.0,0
6874,2024-01-29,email,1,0,0.0,0
6875,2024-01-29,email,0,0,0.0,1
6876,2024-01-29,email,0,0,0.0,1
6877,2024-01-29,email,0,0,0.0,0
6878,2024-01-29,email,0,0,0.0,1
6879,2024-01-29,email,0,0,0.0,1
6880,2024-01-29,email,1,0,0.0,0
6881,2024-01-29,email,0,0,0.0,0
6882,2024-01-29,email,0,0,0.0,1
6883,2024-01-29,email,1,0,0.0,0
6884,2024-01-29,email,0,0,0.0,1
6885,2024-01-29,email,1,0,0.0,0
6886,2024-01-29,email,1,0,0.0,0
6887,2024-01-29,email,0,0,0.0,1
6888,2024-01-29,email,0,0,0.0,1
6889,2024-01-29,email,0,0,0.0,0
6890,2024-01-29,email,0,0,0.0,1
6891,2024-01-29,email,1,0,0.0,0
6892,2024-01-29,email,0,0,0.0,0
6893,2024-01-29,email,1,0,0.0,0
6894,2024-01-29,email,0,0,0.0,1
6895,2024-01-29,email,0,0,0.0,1
6896,2024-01-29,email,0,0,0.0,1
6897,2024-01-29,email,0,0,0.0,1
6898,2024-01-29,email,0,0,0.0,1
6899,2024-01-29,email,1,0,0.0,0
6900,2024-01-29,email,1,0,0.0,0
6901,2024-01-29,email,1,0,0.0,0
6902,2024-01-29,email,0,0,0.0,1
6903,2024-01-29,email,0,0,0.0,1
6904,2024-01-29,email,0,0,0.0,1
6905,2024-01-29,email,1,0,0.0,0
6906,2024-01-29,email,1,0,0.0,0
6907,2024-01-29,email,0,0,0.0,0
6908,2024-01-29,email,0,0,0.0,1
6909,2024-01-29,email,0,0,0.0,1
6910,2024-01-29,email,1,0,0.0,0
6911,2024-01-29,email,1,1,22.12,0
6912,2024-01-29,email,1,0,0.0,0
6913,2024-01-29,email,1,0,0.0,0
6914,2024-01-29,email,1,0,0.0,0
6915,2024-01-29,email,0,0,0.0,1
6916,2024-01-29,email,0,0,0.0,1
6917,2024-01-29,email,1,0,0.0,0
6918,2024-01-29,email,1,0,0.0,0
6919,2024-01-29,email,1,0,0.0,0
6920,2024-01-29,email,1,0,0.0,0
6921,2024-01-29,email,0,0,0.0,1
6922,2024-01-29,email,0,0,0.0,1
6923,2024-01-29,email,1,0,0.0,1
6924,2024-01-29,email,1,0,0.0,0
6925,2024-01-29,email,0,0,0.0,1
6926,2024-01-29,email,0,0,0.0,0
6927,2024-01-29,email,0,0,0.0,0
6928,2024-01-29,email,1,0,0.0,0
6929,2024-01-29,email,1,0,0.0,0
6930,2024-01-29,email,0,0,0.0,0
6931,2024-01-29,email,1,0,0.0,0
6932,2024-01-29,email,1,0,0.0,0
6933,2024-01-29,email,1,0,0.0,0
6934,2024-01-29,email,1,0,0.0,0
6935,2024-01-29,email,1,0,0.0,0
6936,2024-01-29,email,1,0,0.0,0
6937,2024-01-29,email,0,0,0.0,1
6938,2024-01-29,email,1,0,0.0,0
6939,2024-01-29,email,0,0,0.0,1
6940,2024-01-29,email,0,0,0.0,1
6941,2024-01-29,email,1,0,0.0,0
6942,2024-01-29,email,1,0,0.0,1
6943,2024-01-29,email,1,0,0.0,0
6944,2024-01-29,email,1,0,0.0,0
6945,2024-01-29,email,1,0,0.0,0
6946,2024-01-29,email,0,0,0.0,1
6947,2024-01-29,email,0,0,0.0,1
6948,2024-01-29,email,0,0,0.0,1
6949,2024-01-29,email,1,0,0.0,0
6950,2024-01-29,email,1,0,0.0,0
6951,2024-01-29,email,0,0,0.0,1
6952,2024-01-29,email,0,0,0.0,1
6953,2024-01-29,email,1,0,0.0,0
6954,2024-01-29,email,1,1,30.57,0
6955,2024-01-29,email,1,0,0.0,0
6956,2024-01-29,email,1,0,0.0,0
6957,2024-01-29,email,1,0,0.0,0
6958,2024-01-29,email,0,0,0.0,1
6959,2024-01-29,email,1,0,0.0,0
6960,2024-01-29,email,1,0,0.0,0
6961,2024-01-29,email,0,0,0.0,1
6962,2024-01-29,email,0,0,0.0,1
6963,2024-01-29,email,1,1,60.52,0
6964,2024-01-29,email,1,0,0.0,0
6965,2024-01-29,email,1,0,0.0,0
6966,2024-01-29,email,0,0,0.0,1
6967,2024-01-29,email,0,0,0.0,0
6968,2024-01-29,email,1,0,0.0,0
6969,2024-01-29,email,0,0,0.0,0
6970,2024-01-29,email,1,0,0.0,0
6971,2024-01-29,email,1,0,0.0,0
6972,2024-01-29,email,1,1,65.42,1
6973,2024-01-29,email,1,0,0.0,0
6974,2024-01-29,email,1,0,0.0,1
6975,2024-01-29,email,0,0,0.0,1
6976,2024-01-29,email,0,0,0.0,1
6977,2024-01-29,email,0,0,0.0,0
6978,2024-01-29,email,1,0,0.0,0
6979,2024-01-29,email,1,1,25.88,1
6980,2024-01-29,email,0,0,0.0,1
6981,2024-01-29,email,1,0,0.0,0
6982,2024-01-29,email,1,0,0.0,0
6983,2024-01-29,email,1,0,0.0,0
6984,2024-01-29,email,0,0,0.0,1
6985,2024-01-29,email,1,1,85.17,0
6986,2024-01-29,email,1,0,0.0,0
6987,2024-01-29,email,1,0,0.0,0
6988,2024-01-29,email,1,0,0.0,0
6989,2024-01-29,email,0,0,0.0,1
6990,2024-01-29,email,1,0,0.0,0
6991,2024-01-29,email,1,0,0.0,0
6992,2024-01-29,email,1,0,0.0,0
6993,2024-01-29,email,0,0,0.0,1
6994,2024-01-29,email,0,0,0.0,1
6995,2024-01-29,email,0,0,0.0,1
6996,2024-01-29,email,0,0,0.0,0
6997,2024-01-29,email,0,0,0.0,0
6998,2024-01-29,email,1,0,0.0,0
6999,2024-01-29,email,0,0,0.0,1
7000,2024-01-29,email,0,0,0.0,1
7001,2024-01-29,email,1,0,0.0,0
7002,2024-01-29,email,0,0,0.0,0
7003,2024-01-29,email,1,0,0.0,0
7004,2024-01-29,email,0,0,0.0,1
7005,2024-01-29,email,1,0,0.0,0
7006,2024-01-29,email,0,0,0.0,1
7007,2024-01-29,email,0,0,0.0,1
7008,2024-01-29,email,1,0,0.0,0
7009,2024-01-29,email,0,0,0.0,1
7010,2024-01-29,email,0,1,25.81,0
7011,2024-01-29,email,0,0,0.0,1
